object_id,zone_orig,zone_gzt,zone_desc
6399,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6400,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6401,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6402,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6403,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6404,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6405,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6406,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6407,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6408,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6409,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6410,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6411,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6412,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6413,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6414,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6416,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6417,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6418,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6419,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
6420,"Zone Z15: Community and Institutional Resource Lands (Education, Recreation, Community, Green Infrastructure and Health)",S5,"To provide for institutional, educational, recreational, community, green infrastructure, and health uses."
